entity_id,layer,local_type,normalized_type,code,name,description,domain_code,subject_code,grade_code,axis_code,origin,provenance_class,verification_status,source_id,secondary_source_ids,properties_json
evid_ppc,L3,Intención de evidencia,evidence_intent,EVID-05,Razonamiento parte–función–sistema,¿El estudiante identifica partes relevantes y razona sobre funciones/relaciones dentro del sistema?,,,,,erandi,expert_synthesis,needs_expert_review,src_pz_ppc,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: enumera partes"",""2: vincula parte con función"",""3: explica relaciones entre varias partes"",""4: anticipa qué cambia si falta/modifica una parte""],""insufficient_evidence"":""Nombrar partes no demuestra pensamiento sistémico."",""decision_enabled"":""Decidir si profundizar funciones, relaciones o predicciones sobre cambios."",""target_practices"":[""prac_sci_observation"",""prac_sci_systems"",""prac_sci_modeling""]}"
evid_poe,L3,Intención de evidencia,evidence_intent,EVID-06,Uso productivo del contraste predicción–evidencia,¿El estudiante compara lo predicho con lo observado y usa la discrepancia para revisar su explicación?,,,,,erandi,expert_synthesis,needs_expert_review,src_poe_white_gunstone,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: registra predicción y observación sin compararlas"",""2: identifica coincidencia/diferencia"",""3: propone explicación basada en evidencia"",""4: revisa modelo/idea y justifica el cambio""],""insufficient_evidence"":""Que una predicción sea correcta no demuestra comprensión del mecanismo."",""decision_enabled"":""Decidir si pedir autoexplicación, repetir una observación o avanzar a modelación."",""target_practices"":[""prac_sci_prediction"",""prac_sci_observation"",""prac_sci_explanation""]}"
evid_guided_investigation,L3,Intención de evidencia,evidence_intent,EVID-07,Pregunta–procedimiento–evidencia,¿Los estudiantes comprenden cómo las acciones y registros de la investigación ayudan a responder la pregunta?,,,,,erandi,expert_synthesis,needs_expert_review,src_nap_prek5_science,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: sigue pasos sin conectar con pregunta"",""2: identifica qué se observa/mide y por qué"",""3: registra/organiza evidencia relevante"",""4: usa evidencia y reconoce una limitación simple""],""insufficient_evidence"":""Completar correctamente la hoja no demuestra comprensión del diseño de investigación."",""decision_enabled"":""Decidir si reducir procedimiento, fortalecer registro/análisis o abrir más decisiones al grupo."",""target_practices"":[""prac_sci_investigation"",""prac_sci_observation"",""prac_sci_data""]}"
evid_concept_map,L3,Intención de evidencia,evidence_intent,EVID-08,Relaciones conceptuales explícitas,¿El mapa representa relaciones significativas entre conceptos del fenómeno?,,,,,erandi,expert_synthesis,needs_expert_review,src_novak_canas,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: lista conceptos sin enlaces significativos"",""2: conecta pares con relaciones plausibles"",""3: integra varias relaciones en una estructura coherente"",""4: revisa conexiones a partir de evidencia/nueva comprensión""],""insufficient_evidence"":""Cantidad de conceptos no equivale a calidad de comprensión."",""decision_enabled"":""Identificar relaciones faltantes o contradictorias para el siguiente movimiento."",""target_practices"":[""prac_sci_modeling"",""prac_sci_systems"",""prac_sci_communication""]}"
evid_worked_example,L3,Intención de evidencia,evidence_intent,EVID-09,Comprensión de la estructura modelada,¿El estudiante reconoce por qué el ejemplo está organizado de esa manera y puede aplicar una parte con apoyo reducido?,,,,,erandi,expert_synthesis,needs_expert_review,src_sweller_cooper,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: imita formato superficial"",""2: identifica un paso/decisión clave"",""3: aplica el principio en caso similar"",""4: explica cuándo usar o modificar el procedimiento""],""insufficient_evidence"":""Copiar correctamente no demuestra comprensión."",""decision_enabled"":""Decidir si retirar apoyo, ofrecer otro ejemplo contrastante o volver al concepto."",""target_practices"":[""prac_sci_modeling"",""prac_math_model""]}"
evid_self_explanation,L3,Intención de evidencia,evidence_intent,EVID-10,Explicación de una relación o decisión,"¿El estudiante puede explicar por qué una relación, paso o evidencia tiene sentido?",,,,,erandi,expert_synthesis,needs_expert_review,src_chi_selfexplanation,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: repite la información"",""2: explica una relación local"",""3: conecta relación con principio/evidencia"",""4: detecta inconsistencia y revisa su explicación""],""insufficient_evidence"":""Hablar más no implica explicar mejor."",""decision_enabled"":""Detectar el punto exacto de razonamiento que necesita andamiaje."",""target_practices"":[""prac_sci_explanation"",""prac_sci_argument""]}"
evid_peer_critique,L3,Intención de evidencia,evidence_intent,EVID-11,Uso de criterios para retroalimentar y revisar,¿La retroalimentación se refiere a criterios/evidencia y conduce a una revisión útil?,,,,,erandi,expert_synthesis,needs_expert_review,src_black_wiliam,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: comentario de gusto/general"",""2: comentario vinculado a un criterio"",""3: usa evidencia específica y sugiere un cambio"",""4: autor incorpora/rechaza feedback justificadamente""],""insufficient_evidence"":""Amabilidad o cantidad de comentarios no equivale a calidad de crítica."",""decision_enabled"":""Decidir si clarificar criterios, modelar feedback o pasar a revisión."",""target_practices"":[""prac_sci_argument"",""prac_sci_communication"",""prac_eng_argument""]}"
evid_design_challenge,L3,Intención de evidencia,evidence_intent,EVID-12,Definición del problema y calidad de ideas,"¿Las ideas responden a un problema, criterios y restricciones explícitos?",,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: construye sin definir necesidad"",""2: identifica problema y al menos un criterio"",""3: genera/compara alternativas según criterios"",""4: justifica dirección considerando restricciones y evidencia""],""insufficient_evidence"":""Construir un objeto atractivo no demuestra ingeniería."",""decision_enabled"":""Decidir si detener construcción para aclarar problema/criterios o pasar a prototipo."",""target_practices"":[""prac_eng_define"",""prac_eng_criteria"",""prac_eng_ideate""]}"
evid_prototype_test_iterate,L3,Intención de evidencia,evidence_intent,EVID-13,Iteración basada en evidencia,¿Cada cambio del prototipo responde a una prueba y a un criterio?,,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: modifica sin prueba o razón explícita"",""2: prueba contra un criterio y registra resultado"",""3: realiza cambio vinculado a evidencia"",""4: compara ciclos/trade-offs y justifica optimización""],""insufficient_evidence"":""Más versiones no equivalen a mejor iteración si no existe evidencia."",""decision_enabled"":""Decidir si mejorar la prueba, clarificar criterio o realizar otro ciclo."",""target_practices"":[""prac_eng_modelproto"",""prac_eng_test"",""prac_eng_iterate""]}"
evid_model_revision,L3,Intención de evidencia,evidence_intent,EVID-14,Cambio conceptual basado en evidencia,¿La revisión del modelo refleja nueva evidencia o relaciones mejor explicadas?,,,,,erandi,expert_synthesis,needs_expert_review,src_nrc_framework,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente"",""1: cambia elementos superficiales"",""2: agrega/corrige relación relevante"",""3: justifica el cambio con evidencia"",""4: usa el modelo revisado para explicar o predecir""],""insufficient_evidence"":""Un modelo distinto al inicial no demuestra mejora si el cambio no está justificado."",""decision_enabled"":""Decidir si la trayectoria puede avanzar o requiere otra experiencia conceptual."",""target_practices"":[""prac_sci_modeling"",""prac_sci_explanation"",""prac_sci_argument""]}"
evid_exit_check,L3,Intención de evidencia,evidence_intent,EVID-15,Evidencia mínima para la próxima decisión,¿La respuesta breve contiene la evidencia específica que se necesita para decidir el próximo paso?,,,,,erandi,expert_synthesis,needs_expert_review,src_black_wiliam,src_black_wiliam;src_mineduc_cn03,"{""criteria"":[""0: insuficiente/no responde constructo"",""1: evidencia parcial o ambigua"",""2: evidencia suficiente para una interpretación provisional"",""3: evidencia clara y justificada"",""4: evidencia transferida a una situación nueva""],""insufficient_evidence"":""No inferir dominio general desde un único ítem breve."",""decision_enabled"":""Continuar, agregar scaffold, volver a elicitar o diseñar evidencia adicional."",""target_practices"":[""prac_sci_explanation"",""prac_sci_communication""]}"
artifact_001,L3,Plantilla de soporte,support_artifact_template,ARTF-001,Provocación visual inicial,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_002,L3,Plantilla de soporte,support_artifact_template,ARTF-002,Lienzo de modelo inicial,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_003,L3,Plantilla de soporte,support_artifact_template,ARTF-003,Guía de preguntas para explicación oral,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_004,L3,Plantilla de soporte,support_artifact_template,ARTF-004,Fenómeno + fases de observar/interpretar/preguntar,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_stw,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_005,L3,Plantilla de soporte,support_artifact_template,ARTF-005,Registro opcional de observaciones e interpretaciones,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_stw,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_006,L3,Plantilla de soporte,support_artifact_template,ARTF-006,Tarjeta docente: qué observar,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_stw,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""observation_prompt"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_007,L3,Plantilla de soporte,support_artifact_template,ARTF-007,Activación de ideas/preguntas/rutas,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_tpe,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_008,L3,Plantilla de soporte,support_artifact_template,ARTF-008,Muro o ficha de preguntas,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_tpe,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_009,L3,Plantilla de soporte,support_artifact_template,ARTF-009,Guía para convertir curiosidad en pregunta exploratoria,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_tpe,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_010,L3,Plantilla de soporte,support_artifact_template,ARTF-010,Estructura afirmación–evidencia–pregunta,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_csq,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_011,L3,Plantilla de soporte,support_artifact_template,ARTF-011,Organizador breve de razonamiento,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_csq,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_012,L3,Plantilla de soporte,support_artifact_template,ARTF-012,Criterios para distinguir evidencia de afirmación,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_csq,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""observation_prompt"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_013,L3,Plantilla de soporte,support_artifact_template,ARTF-013,Objeto/sistema ampliado,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_ppc,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_014,L3,Plantilla de soporte,support_artifact_template,ARTF-014,Tarjetas de partes/funciones/relaciones,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_ppc,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""student_cards"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_015,L3,Plantilla de soporte,support_artifact_template,ARTF-015,Preguntas de sistema,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_pz_ppc,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_016,L3,Plantilla de soporte,support_artifact_template,ARTF-016,Registro predicción–observación–explicación,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_poe_white_gunstone,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_017,L3,Plantilla de soporte,support_artifact_template,ARTF-017,Secuencia de fenómeno/prueba,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_poe_white_gunstone,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_018,L3,Plantilla de soporte,support_artifact_template,ARTF-018,Guía para explotar discrepancias,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_poe_white_gunstone,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_019,L3,Plantilla de soporte,support_artifact_template,ARTF-019,Guía de investigación y tabla de datos,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_020,L3,Plantilla de soporte,support_artifact_template,ARTF-020,Pasos y objetivo de evidencia,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_021,L3,Plantilla de soporte,support_artifact_template,ARTF-021,"Roles, seguridad y decisiones que quedan abiertas","Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nap_prek5_science,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_022,L3,Plantilla de soporte,support_artifact_template,ARTF-022,Tarjetas de conceptos movibles,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_novak_canas,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""student_cards"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_023,L3,Plantilla de soporte,support_artifact_template,ARTF-023,Lienzo de mapa conceptual,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_novak_canas,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_024,L3,Plantilla de soporte,support_artifact_template,ARTF-024,Ejemplo de relación con palabra de enlace,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_novak_canas,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_025,L3,Plantilla de soporte,support_artifact_template,ARTF-025,Ejemplo modelado paso a paso,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_sweller_cooper,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_026,L3,Plantilla de soporte,support_artifact_template,ARTF-026,Qué hacer visible y cuándo retirar apoyo,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_sweller_cooper,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_027,L3,Plantilla de soporte,support_artifact_template,ARTF-027,Prompts breves de autoexplicación,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_chi_selfexplanation,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""student_cards"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_028,L3,Plantilla de soporte,support_artifact_template,ARTF-028,Preguntas focales por relación,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_chi_selfexplanation,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_029,L3,Plantilla de soporte,support_artifact_template,ARTF-029,Criterios + protocolo de feedback,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""student_cards"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_030,L3,Plantilla de soporte,support_artifact_template,ARTF-030,Mini rúbrica de 1–2 criterios,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""rubric"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_031,L3,Plantilla de soporte,support_artifact_template,ARTF-031,Modelo de feedback centrado en el trabajo,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_032,L3,Plantilla de soporte,support_artifact_template,ARTF-032,"Brief de diseño: usuario, problema, criterios, restricciones","Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_033,L3,Plantilla de soporte,support_artifact_template,ARTF-033,Tarjetas de materiales/restricciones,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""student_cards"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_034,L3,Plantilla de soporte,support_artifact_template,ARTF-034,Lanzamiento del desafío,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_035,L3,Plantilla de soporte,support_artifact_template,ARTF-035,Registro prueba–resultado–cambio,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_036,L3,Plantilla de soporte,support_artifact_template,ARTF-036,Matriz simple de criterios,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""rubric"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_037,L3,Plantilla de soporte,support_artifact_template,ARTF-037,Guía de prueba válida e iteración,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_038,L3,Plantilla de soporte,support_artifact_template,ARTF-038,Modelo antes/después + evidencia del cambio,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""worksheet"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_039,L3,Plantilla de soporte,support_artifact_template,ARTF-039,Recordatorio de evidencia acumulada,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""presentation"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_040,L3,Plantilla de soporte,support_artifact_template,ARTF-040,Preguntas para justificar revisión,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_nrc_framework,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_041,L3,Plantilla de soporte,support_artifact_template,ARTF-041,Ticket breve alineado a una intención de evidencia,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""exit_ticket"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_042,L3,Plantilla de soporte,support_artifact_template,ARTF-042,Versión QR/digital opcional,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""digital_response"",""template_format"":""markdown/json"",""parameterizable"":true}"
artifact_043,L3,Plantilla de soporte,support_artifact_template,ARTF-043,Regla de decisión Most/Some/Few/Insuficiente,"Plantilla parametrizable; el contenido final se instancia desde fenómeno, OA, práctica, nivel de progresión y contexto.",,,,,erandi,expert_synthesis,prototype,src_black_wiliam,src_cast_udl3;src_mineduc_cn03,"{""artifact_type"":""teacher_guide"",""template_format"":""markdown/json"",""parameterizable"":true}"
grade_cl_1b,L1,Curso de contexto,grade_level,1B,1° Básico,Curso incluido solo para visualizar progresión conceptual alrededor del foco de 3° Básico.,,,1B,,official,official_curriculum,verified,src_mineduc_bases_1_6,,"{""scope_role"":""progression_context""}"
grade_cl_2b,L1,Curso de contexto,grade_level,2B,2° Básico,Curso incluido solo para visualizar progresión conceptual alrededor del foco de 3° Básico.,,,2B,,official,official_curriculum,verified,src_mineduc_bases_1_6,,"{""scope_role"":""progression_context""}"
grade_cl_4b,L1,Curso de contexto,grade_level,4B,4° Básico,Curso incluido solo para visualizar progresión conceptual alrededor del foco de 3° Básico.,,,4B,,official,official_curriculum,verified,src_mineduc_bases_1_6,,"{""scope_role"":""progression_context""}"
grade_cl_6b,L1,Curso de contexto,grade_level,6B,6° Básico,Curso incluido solo para visualizar progresión conceptual alrededor del foco de 3° Básico.,,,6B,,official,official_curriculum,verified,src_mineduc_bases_1_6,,"{""scope_role"":""progression_context""}"
concept_cn_ecosystems,L1,Concepto canónico de contexto,canonical_concept,,Ecosistemas,Relaciones entre seres vivos y ambiente; contexto posterior para ampliar interdependencia.,,CN,,CN-LIFE,expert_curated,expert_interpretation,expert_curated,src_daniela_map,,"{""scope_role"":""progression_context"",""official_relation"":false}"
concept_cn_photosynthesis,L1,Concepto canónico de contexto,canonical_concept,,Fotosíntesis,Proceso mediante el cual plantas producen materia orgánica usando energía luminosa; contexto posterior.,,CN,,CN-LIFE,expert_curated,expert_interpretation,expert_curated,src_daniela_map,,"{""scope_role"":""progression_context"",""official_relation"":false}"
concept_cn_food_webs,L1,Concepto canónico de contexto,canonical_concept,,Redes alimentarias,Relaciones alimentarias múltiples; contexto posterior de sistemas e interdependencia.,,CN,,CN-LIFE,expert_curated,expert_interpretation,expert_curated,src_daniela_map,,"{""scope_role"":""progression_context"",""official_relation"":false}"
