relationship_id,layer,source_entity_id,relationship_type,target_entity_id,relationship_scope,evidence_basis,provenance_class,verification_status,confidence,rationale,source_id,secondary_source_ids,properties_json
r_prac_sci_modeling_comp_creativity,L2,prac_sci_modeling,creates_opportunity_for,comp_creativity,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_data_comp_critical_thinking,L2,prac_sci_data,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_explanation_comp_critical_thinking,L2,prac_sci_explanation,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_argument_comp_critical_thinking,L2,prac_sci_argument,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_systems_comp_critical_thinking,L2,prac_sci_systems,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_tradeoffs_comp_critical_thinking,L2,prac_eng_tradeoffs,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_math_argument_comp_critical_thinking,L2,prac_math_argument,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_math_structure_comp_critical_thinking,L2,prac_math_structure,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_art_evaluate_comp_critical_thinking,L2,prac_art_evaluate,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_cs_abstraction_comp_critical_thinking,L2,prac_cs_abstraction,creates_opportunity_for,comp_critical_thinking,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_define_comp_problem_solving,L2,prac_eng_define,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_criteria_comp_problem_solving,L2,prac_eng_criteria,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_test_comp_problem_solving,L2,prac_eng_test,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_iterate_comp_problem_solving,L2,prac_eng_iterate,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_math_make_sense_comp_problem_solving,L2,prac_math_make_sense,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_cs_define_problem_comp_problem_solving,L2,prac_cs_define_problem,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_cs_test_refine_comp_problem_solving,L2,prac_cs_test_refine,creates_opportunity_for,comp_problem_solving,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_communication_comp_communication,L2,prac_sci_communication,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_argument_comp_communication,L2,prac_sci_argument,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_communicate_comp_communication,L2,prac_eng_communicate,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_math_argument_comp_communication,L2,prac_math_argument,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_cs_communicate_comp_communication,L2,prac_cs_communicate,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_art_convey_comp_communication,L2,prac_art_convey,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_art_interpret_comp_communication,L2,prac_art_interpret,creates_opportunity_for,comp_communication,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_ideate_comp_collaboration,L2,prac_eng_ideate,creates_opportunity_for,comp_collaboration,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_eng_test_comp_collaboration,L2,prac_eng_test,creates_opportunity_for,comp_collaboration,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_cs_collaborate_comp_collaboration,L2,prac_cs_collaborate,creates_opportunity_for,comp_collaboration,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_art_refine_comp_collaboration,L2,prac_art_refine,creates_opportunity_for,comp_collaboration,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_investigation_comp_collaboration,L2,prac_sci_investigation,creates_opportunity_for,comp_collaboration,crosscutting,expert_crosswalk_across_frameworks,expert_synthesis,needs_expert_review,0.8,La práctica crea oportunidades auténticas para ejercer la competencia; no implica desarrollo automático.,src_nrc_framework,src_ccss_math;src_csta_2026;src_ncas,{}
r_prac_sci_observation_has_1,L2,prac_sci_observation,has_progression_level,prog_prac_sci_observation_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_observation_has_2,L2,prac_sci_observation,has_progression_level,prog_prac_sci_observation_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_observation_L1_next,L2,prog_prac_sci_observation_L1,next_level,prog_prac_sci_observation_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_observation_has_3,L2,prac_sci_observation,has_progression_level,prog_prac_sci_observation_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_observation_L2_next,L2,prog_prac_sci_observation_L2,next_level,prog_prac_sci_observation_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_observation_has_4,L2,prac_sci_observation,has_progression_level,prog_prac_sci_observation_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_observation_L3_next,L2,prog_prac_sci_observation_L3,next_level,prog_prac_sci_observation_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_questioning_has_1,L2,prac_sci_questioning,has_progression_level,prog_prac_sci_questioning_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_questioning_has_2,L2,prac_sci_questioning,has_progression_level,prog_prac_sci_questioning_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_questioning_L1_next,L2,prog_prac_sci_questioning_L1,next_level,prog_prac_sci_questioning_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_questioning_has_3,L2,prac_sci_questioning,has_progression_level,prog_prac_sci_questioning_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_questioning_L2_next,L2,prog_prac_sci_questioning_L2,next_level,prog_prac_sci_questioning_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
